BucketIdx,BucketStart,BucketEnd,BinIdx,BinStart,BinEnd,BinValue
16,66,67,1,43.52072333241813,46.026561635546386,0
16,66,67,2,46.026561635546386,48.532399938674644,0
16,66,67,3,48.532399938674644,51.0382382418029,0
16,66,67,4,51.0382382418029,53.54407654493116,0
16,66,67,5,53.54407654493116,56.049914848059416,0
16,66,67,6,56.049914848059416,58.55575315118767,0
16,66,67,7,58.55575315118767,61.06159145431593,1
16,66,67,8,61.06159145431593,63.56742975744419,0
16,66,67,9,63.56742975744419,66.07326806057245,1
17,67,75,0,37.459411669988185,38.86929130007047,2
17,67,75,1,38.86929130007047,40.27917093015276,0
17,67,75,2,40.27917093015276,41.689050560235046,0
17,67,75,3,41.689050560235046,43.09893019031733,1
17,67,75,4,43.09893019031733,44.50880982039962,2
17,67,75,5,44.50880982039962,45.91868945048191,1
17,67,75,6,45.91868945048191,47.32856908056419,2
17,67,75,7,47.32856908056419,48.73844871064648,2
17,67,75,8,48.73844871064648,50.14832834072877,1
17,67,75,9,50.14832834072877,51.558207970811054,2
18,75,82,0,50.652661899803206,52.05433596577495,2
18,75,82,1,52.05433596577495,53.4560100317467,0
18,75,82,2,53.4560100317467,54.85768409771845,0
18,75,82,3,54.85768409771845,56.259358163690194,0
18,75,82,4,56.259358163690194,57.66103222966194,0
18,75,82,5,57.66103222966194,59.06270629563369,0
18,75,82,6,59.06270629563369,60.464380361605436,1
18,75,82,7,60.464380361605436,61.86605442757718,0
18,75,82,8,61.86605442757718,63.26772849354893,0
18,75,82,9,63.26772849354893,64.66940255952068,1
19,82,87,0,60.4982013697736,61.75546643382404,1
19,82,87,1,61.75546643382404,63.01273149787448,0
19,82,87,2,63.01273149787448,64.26999656192493,0
19,82,87,3,64.26999656192493,65.52726162597537,1
19,82,87,4,65.52726162597537,66.78452669002581,0
19,82,87,5,66.78452669002581,68.04179175407626,0
19,82,87,6,68.04179175407626,69.2990568181267,0
19,82,87,7,69.2990568181267,70.55632188217714,0
19,82,87,8,70.55632188217714,71.81358694622759,0
19,82,87,9,71.81358694622759,73.07085201027803,1
