BucketIdx,BucketStart,BucketEnd,BinIdx,BinStart,BinEnd,BinValue
3,385,400,9,144.16958553006404,157.01379653008186,1
4,400,404,0,52.49328571022488,67.01958525524242,7
4,400,404,1,67.01958525524242,81.54588480025996,2
4,400,404,2,81.54588480025996,96.07218434527749,3
4,400,404,3,96.07218434527749,110.59848389029503,1
4,400,404,4,110.59848389029503,125.12478343531257,1
4,400,404,5,125.12478343531257,139.6510829803301,0
4,400,404,6,139.6510829803301,154.17738252534764,0
4,400,404,7,154.17738252534764,168.70368207036518,0
4,400,404,8,168.70368207036518,183.2299816153827,0
4,400,404,9,183.2299816153827,197.75628116040025,1
5,404,415,0,22.270442180451937,33.95108980545774,2
5,404,415,1,33.95108980545774,45.631737430463545,10
5,404,415,2,45.631737430463545,57.31238505546935,6
5,404,415,3,57.31238505546935,68.99303268047515,12
5,404,415,4,68.99303268047515,80.67368030548096,8
5,404,415,5,80.67368030548096,92.35432793048676,8
5,404,415,6,92.35432793048676,104.03497555549257,1
5,404,415,7,104.03497555549257,115.71562318049837,0
5,404,415,8,115.71562318049837,127.39627080550417,0
5,404,415,9,127.39627080550417,139.07691843050998,3
6,415,416,0,50.627353779855184,65.92710872588214,5
6,415,416,1,65.92710872588214,81.22686367190909,0
6,415,416,2,81.22686367190909,96.52661861793604,0
6,415,416,3,96.52661861793604,111.82637356396299,0
6,415,416,4,111.82637356396299,127.12612850998994,1
6,415,416,5,127.12612850998994,142.4258834560169,0
6,415,416,6,142.4258834560169,157.72563840204384,0
6,415,416,7,157.72563840204384,173.0253933480708,0
6,415,416,8,173.0253933480708,188.32514829409774,0
6,415,416,9,188.32514829409774,203.6249032401247,1
7,416,417,0,42.40492244018242,45.55316074821167,2
7,416,417,1,45.55316074821167,48.701399056240916,0
7,416,417,2,48.701399056240916,51.849637364270166,0
7,416,417,3,51.849637364270166,54.997875672299415,0
7,416,417,4,54.997875672299415,58.146113980328664,0
7,416,417,5,58.146113980328664,61.29435228835791,0
7,416,417,6,61.29435228835791,64.44259059638716,1
7,416,417,7,64.44259059638716,67.59082890441641,0
7,416,417,8,67.59082890441641,70.73906721244566,0
7,416,417,9,70.73906721244566,73.88730552047491,1
8,417,418,0,58.13497356022708,75.7061190312379,1
8,417,418,1,75.7061190312379,93.27726450224873,1
8,417,418,2,93.27726450224873,110.84840997325955,0
8,417,418,3,110.84840997325955,128.41955544427037,0
8,417,418,4,128.41955544427037,145.9907009152812,0
8,417,418,5,145.9907009152812,163.56184638629202,0
8,417,418,6,163.56184638629202,181.13299185730284,0
8,417,418,7,181.13299185730284,198.70413732831366,0
8,417,418,8,198.70413732831366,216.2752827993245,0
8,417,418,9,216.2752827993245,233.8464282703353,1
9,418,429,0,42.676389749976806,60.29440924100345,18
9,418,429,1,60.29440924100345,77.9124287320301,18
9,418,429,2,77.9124287320301,95.53044822305674,12
9,418,429,3,95.53044822305674,113.14846771408338,8
9,418,429,4,113.14846771408338,130.76648720511002,1
9,418,429,5,130.76648720511002,148.38450669613667,2
9,418,429,6,148.38450669613667,166.0025261871633,0
9,418,429,7,166.0025261871633,183.62054567818996,1
9,418,429,8,183.62054567818996,201.2385651692166,0
9,418,429,9,201.2385651692166,218.85658466024324,1
10,429,433,0,38.53350227000192,43.499491875001695,3
10,429,433,1,43.499491875001695,48.46548148000147,1
10,429,433,2,48.46548148000147,53.43147108500125,4
10,429,433,3,53.43147108500125,58.397460690001026,1
10,429,433,4,58.397460690001026,63.3634502950008,1
10,429,433,5,63.3634502950008,68.32943990000058,6
10,429,433,6,68.32943990000058,73.29542950500036,0
10,429,433,7,73.29542950500036,78.26141911000013,0
10,429,433,8,78.26141911000013,83.22740871499991,0
10,429,433,9,83.22740871499991,88.19339831999969,2
11,433,449,0,34.846174370031804,50.632427573029425,15
11,433,449,1,50.632427573029425,66.41868077602705,26
11,433,449,2,66.41868077602705,82.20493397902467,18
11,433,449,3,82.20493397902467,97.99118718202229,15
11,433,449,4,97.99118718202229,113.77744038501991,6
11,433,449,5,113.77744038501991,129.56369358801754,1
11,433,449,6,129.56369358801754,145.34994679101516,1
11,433,449,7,145.34994679101516,161.13619999401277,1
11,433,449,8,161.13619999401277,176.9224531970104,2
11,433,449,9,176.9224531970104,192.70870640000803,1
12,449,451,0,47.87857872026507,64.59221281926148,3
12,449,451,1,64.59221281926148,81.30584691825788,0
12,449,451,2,81.30584691825788,98.0194810172543,1
12,449,451,3,98.0194810172543,114.7331151162507,0
12,449,451,4,114.7331151162507,131.4467492152471,0
12,449,451,5,131.4467492152471,148.16038331424352,1
12,449,451,6,148.16038331424352,164.87401741323993,0
12,449,451,7,164.87401741323993,181.58765151223633,0
12,449,451,8,181.58765151223633,198.30128561123274,0
12,449,451,9,198.30128561123274,215.01491971022915,1
13,451,461,0,32.146264300099574,46.319602687086444,10
13,451,461,1,46.319602687086444,60.492941074073315,13
13,451,461,2,60.492941074073315,74.66627946106018,5
13,451,461,3,74.66627946106018,88.83961784804706,7
13,451,461,4,88.83961784804706,103.01295623503393,2
13,451,461,5,103.01295623503393,117.1862946220208,4
13,451,461,6,117.1862946220208,131.35963300900767,0
13,451,461,7,131.35963300900767,145.53297139599454,1
13,451,461,8,145.53297139599454,159.7063097829814,0
13,451,461,9,159.7063097829814,173.87964816996828,1
14,461,462,0,56.644159099669196,66.55475348373875,1
14,461,462,1,66.55475348373875,76.4653478678083,0
14,461,462,2,76.4653478678083,86.37594225187786,1
14,461,462,3,86.37594225187786,96.28653663594741,0
14,461,462,4,96.28653663594741,106.19713102001697,0
14,461,462,5,106.19713102001697,116.10772540408652,1
14,461,462,6,116.10772540408652,126.01831978815608,0
14,461,462,7,126.01831978815608,135.92891417222563,0
14,461,462,8,135.92891417222563,145.8395085562952,1
14,461,462,9,145.8395085562952,155.75010294036474,1
15,462,467,0,35.73719144973438,45.22487832175102,2
15,462,467,1,45.22487832175102,54.71256519376766,8
15,462,467,2,54.71256519376766,64.2002520657843,1
15,462,467,3,64.2002520657843,73.68793893780094,8
15,462,467,4,73.68793893780094,83.17562580981757,3
15,462,467,5,83.17562580981757,92.66331268183421,0
15,462,467,6,92.66331268183421,102.15099955385085,2
15,462,467,7,102.15099955385085,111.63868642586749,2
15,462,467,8,111.63868642586749,121.12637329788413,1
15,462,467,9,121.12637329788413,130.61406016990077,1
16,467,470,0,32.31487217009999,52.9869070451241,2
16,467,470,1,52.9869070451241,73.65894192014821,4
16,467,470,2,73.65894192014821,94.33097679517232,3
16,467,470,3,94.33097679517232,115.00301167019643,2
16,467,470,4,115.00301167019643,135.67504654522054,2
16,467,470,5,135.67504654522054,156.34708142024465,0
16,467,470,6,156.34708142024465,177.01911629526876,0
16,467,470,7,177.01911629526876,197.69115117029287,1
16,467,470,8,197.69115117029287,218.36318604531698,0
16,467,470,9,218.36318604531698,239.0352209203411,1
17,470,502,0,26.689827980007976,42.384270081005525,13
17,470,502,1,42.384270081005525,58.078712182003066,38
17,470,502,2,58.078712182003066,73.77315428300061,54
17,470,502,3,73.77315428300061,89.46759638399816,32
17,470,502,4,89.46759638399816,105.1620384849957,20
17,470,502,5,105.1620384849957,120.85648058599324,21
17,470,502,6,120.85648058599324,136.5509226869908,6
17,470,502,7,136.5509226869908,152.24536478798834,4
17,470,502,8,152.24536478798834,167.93980688898588,0
17,470,502,9,167.93980688898588,183.63424898998343,2
18,502,508,0,44.93031543039251,58.861972407321446,5
18,502,508,1,58.861972407321446,72.79362938425038,5
18,502,508,2,72.79362938425038,86.72528636117931,7
18,502,508,3,86.72528636117931,100.65694333810825,5
18,502,508,4,100.65694333810825,114.58860031503718,3
18,502,508,5,114.58860031503718,128.52025729196612,2
18,502,508,6,128.52025729196612,142.45191426889505,2
18,502,508,7,142.45191426889505,156.383571245824,2
18,502,508,8,156.383571245824,170.31522822275292,2
18,502,508,9,170.31522822275292,184.24688519968186,1
19,508,512,0,40.07079259026796,48.32628069428029,1
19,508,512,1,48.32628069428029,56.58176879829262,2
19,508,512,2,56.58176879829262,64.83725690230494,3
19,508,512,3,64.83725690230494,73.09274500631727,2
19,508,512,4,73.09274500631727,81.3482331103296,2
19,508,512,5,81.3482331103296,89.60372121434193,3
19,508,512,6,89.60372121434193,97.85920931835426,1
19,508,512,7,97.85920931835426,106.11469742236659,2
19,508,512,8,106.11469742236659,114.37018552637892,0
19,508,512,9,114.37018552637892,122.62567363039125,2
